index,data,is_discord
4546,0.14,N
4547,0.18,N
4548,0.14,N
4549,0.14,N
4550,0.18,N
4551,0.14,N
4552,0.14,N
4553,0.14,N
4554,0.22,N
4555,0.18,N
4556,0.18,N
4557,0.18,N
4558,0.14,N
4559,0.14,N
4560,0.14,N
4561,0.14,N
4562,0.14,N
4563,0.14,N
4564,0.14,N
4565,0.14,N
4566,0.14,N
4567,0.14,N
4568,0.14,N
4569,0.14,N
4570,0.1,N
4571,0.1,N
4572,0.14,N
4573,0.14,N
4574,0.14,N
4575,0.14,N
4576,0.14,N
4577,0.1,N
4578,0.14,N
4579,0.1,N
4580,0.1,N
4581,0.14,N
4582,0.14,N
4583,0.22,N
4584,0.38,N
4585,0.62,N
4586,0.9,N
4587,0.9,N
4588,0.82,N
4589,0.82,N
4590,0.82,N
4591,0.78,N
4592,0.74,N
4593,0.74,N
4594,0.74,N
4595,0.62,N
4596,0.62,N
4597,0.62,N
4598,0.62,N
4599,0.62,N
4600,0.58,N
4601,0.58,N
4602,0.58,N
4603,0.5,N
4604,0.5,N
4605,0.46,N
4606,0.46,N
4607,0.46,N
4608,0.42,N
4609,0.42,N
4610,0.46,N
4611,0.42,N
4612,0.42,N
4613,0.38,N
4614,0.38,N
4615,0.38,N
4616,0.34,N
4617,0.34,N
4618,0.3,N
4619,0.34,N
4620,0.34,N
4621,0.34,N
4622,0.26,N
4623,0.26,N
4624,0.26,N
4625,0.22,N
4626,0.26,N
4627,0.26,N
4628,0.22,N
4629,0.22,N
4630,0.22,N
4631,0.18,N
4632,0.18,N
4633,0.18,N
4634,0.18,N
4635,0.14,N
4636,0.18,N
4637,0.1,N
4638,0.14,N
4639,0.14,N
4640,0.14,N
4641,0.14,N
4642,0.14,N
4643,0.1,N
4644,0.1,N
4645,0.1,N
4646,0.06,N
4647,0.1,N
4648,0.06,N
4649,0.06,N
4650,0.02,N
4651,0.02,N
4652,0.06,N
4653,0.06,N
4654,0.06,N
4655,0.02,N
4656,0.06,N
4657,0.06,N
4658,0.06,N
4659,-0.02,N
4660,0.02,N
4661,-0.02,N
4662,-0.02,N
4663,-0.02,N
4664,-0.06,N
4665,-0.02,N
4666,-0.06,N
4667,-0.02,N
4668,-0.02,N
4669,-0.02,N
4670,-0.02,N
4671,-0.02,N
4672,0.02,N
4673,-0.06,N
4674,-0.02,N
4675,-0.02,N
4676,-0.06,N
4677,-0.02,N
4678,-0.1,N
4679,-0.06,N
4680,-0.1,N
4681,-0.1,N
4682,-0.06,N
4683,-0.06,N
4684,-0.1,N
4685,-0.14,N
4686,-0.1,N
4687,-0.06,N
4688,-0.06,N
4689,-0.1,N
4690,-0.06,N
4691,-0.1,N
4692,-0.1,N
4693,-0.06,N
4694,-0.06,N
4695,-0.1,N
4696,-0.18,N
4697,-0.06,N
4698,-0.1,N
4699,-0.14,N
4700,-0.1,N
4701,-0.1,N
4702,-0.06,N
4703,-0.1,N
4704,-0.14,N
4705,-0.14,N
4706,-0.1,N
4707,-0.1,N
4708,-0.1,N
4709,-0.1,N
4710,-0.1,N
4711,-0.14,N
4712,-0.1,N
4713,-0.1,N
4714,-0.1,N
4715,-0.1,N
4716,-0.1,N
4717,-0.14,N
4718,-0.1,N
4719,-0.1,N
4720,-0.1,N
4721,-0.14,N
4722,-0.1,N
4723,-0.1,N
4724,-0.1,N
4725,-0.06,N
4726,-0.1,N
4727,-0.14,N
4728,-0.1,N
4729,-0.14,N
4730,-0.14,N
4731,-0.1,N
4732,-0.14,N
4733,-0.06,N
4734,-0.1,N
4735,-0.14,N
4736,-0.1,N
4737,-0.14,N
4738,-0.14,N
4739,-0.14,N
4740,-0.14,N
4741,-0.14,N
4742,-0.1,N
4743,-0.14,N
4744,-0.1,N
4745,-0.1,N
4746,-0.14,N
4747,-0.06,N
4748,-0.14,N
4749,-0.1,N
4750,-0.1,N
4751,-0.06,N
4752,-0.06,N
4753,-0.14,N
4754,-0.1,N
4755,-0.14,N
4756,-0.14,N
4757,-0.1,N
4758,-0.1,N
4759,-0.1,N
4760,-0.1,N
4761,-0.1,N
4762,-0.1,N
4763,-0.1,N
4764,-0.14,N
4765,-0.1,N
4766,-0.1,N
4767,-0.06,N
4768,-0.14,N
4769,-0.1,N
4770,-0.06,N
4771,-0.1,N
4772,-0.1,N
4773,-0.1,N
4774,-0.18,N
4775,-0.14,N
4776,-0.1,N
4777,-0.1,N
4778,-0.14,N
4779,-0.1,N
4780,-0.14,N
4781,-0.14,N
4782,-0.1,N
4783,-0.1,N
4784,-0.14,N
4785,-0.1,N
4786,-0.06,N
4787,-0.1,N
4788,-0.1,N
4789,-0.06,N
4790,-0.1,N
4791,-0.1,N
4792,-0.1,N
4793,-0.14,N
4794,-0.1,N
4795,-0.1,N
4796,-0.1,N
4797,-0.1,N
4798,-0.1,N
4799,-0.18,N
4800,-0.14,N
4801,-0.1,N
4802,-0.18,N
4803,-0.14,N
4804,-0.14,N
4805,-0.1,N
4806,-0.1,N
4807,-0.1,N
4808,-0.1,N
4809,-0.06,N
4810,-0.06,N
4811,-0.14,N
4812,-0.14,N
4813,-0.1,N
4814,-0.14,N
4815,-0.06,N
4816,-0.14,N
4817,-0.1,N
4818,-0.14,N
4819,-0.1,N
4820,-0.1,N
4821,-0.18,N
4822,-0.1,N
4823,-0.1,N
4824,-0.1,N
4825,-0.06,N
4826,-0.1,N
4827,-0.1,N
4828,-0.1,N
4829,-0.06,N
4830,-0.1,N
4831,-0.14,N
4832,-0.1,N
4833,-0.06,N
4834,-0.18,N
4835,-0.1,N
4836,-0.14,N
4837,-0.14,N
4838,-0.14,N
4839,-0.1,N
4840,-0.1,N
4841,-0.1,N
4842,-0.1,N
4843,-0.1,N
4844,-0.1,N
4845,-0.1,N
4846,-0.1,N
4847,-0.1,N
4848,-0.14,N
4849,-0.1,N
4850,-0.1,N
4851,-0.1,N
4852,-0.1,N
4853,-0.1,N
4854,-0.1,N
4855,-0.18,N
4856,-0.1,N
4857,-0.14,N
4858,-0.1,N
4859,-0.1,N
4860,-0.1,N
4861,-0.06,N
4862,-0.1,N
4863,-0.1,N
4864,-0.14,N
4865,-0.1,N
4866,-0.06,N
4867,-0.1,N
4868,-0.18,N
4869,-0.06,N
4870,-0.1,N
4871,-0.1,N
4872,-0.14,N
4873,-0.06,N
4874,-0.14,N
4875,-0.14,N
4876,-0.1,N
4877,-0.14,N
4878,-0.1,N
4879,-0.18,N
4880,-0.14,N
4881,-0.1,N
4882,-0.06,N
4883,-0.1,N
4884,-0.06,N
4885,-0.1,N
4886,-0.14,N
4887,-0.02,N
4888,-0.1,N
4889,-0.1,N
4890,-0.14,N
4891,-0.1,N
4892,-0.1,N
4893,-0.06,N
4894,-0.06,N
4895,-0.14,N
4896,-0.14,N
4897,-0.14,N
4898,-0.1,N
4899,-0.14,N
4900,-0.1,N
4901,-0.1,N
4902,-0.14,N
4903,-0.14,N
4904,-0.06,N
4905,-0.1,N
4906,-0.1,N
4907,-0.06,N
4908,-0.14,N
4909,-0.14,N
4910,-0.1,N
4911,-0.1,N
4912,-0.14,N
4913,-0.1,N
4914,-0.1,N
4915,-0.14,N
4916,-0.1,N
4917,-0.14,N
4918,-0.1,N
4919,-0.1,N
4920,-0.1,N
4921,-0.06,N
4922,-0.06,N
4923,-0.1,N
4924,-0.1,N
4925,-0.14,N
4926,-0.1,N
4927,-0.14,N
4928,-0.1,N
4929,-0.14,N
4930,-0.1,N
4931,-0.1,N
4932,-0.1,N
4933,-0.06,N
4934,-0.1,N
4935,-0.14,N
4936,-0.14,N
4937,-0.14,N
4938,-0.1,N
4939,-0.14,N
4940,-0.1,N
4941,-0.1,N
4942,-0.1,N
4943,-0.14,N
4944,-0.1,N
4945,-0.06,N
4946,-0.1,N
4947,-0.14,N
4948,-0.1,N
4949,-0.1,N
4950,-0.14,N
4951,-0.14,N
4952,-0.1,N
4953,-0.1,N
4954,-0.1,N
4955,-0.1,N
4956,-0.1,N
4957,-0.1,N
4958,-0.1,N
4959,-0.14,N
4960,-0.1,N
4961,-0.1,N
4962,-0.1,N
4963,-0.14,N
4964,-0.02,N
4965,-0.06,N
4966,-0.14,N
4967,-0.14,N
4968,-0.1,N
4969,-0.14,N
4970,-0.1,N
4971,-0.1,N
4972,-0.1,N
4973,-0.1,N
4974,-0.1,N
4975,-0.14,N
4976,-0.18,N
4977,-0.06,N
4978,-0.18,N
4979,-0.1,N
4980,-0.14,N
4981,-0.1,N
4982,-0.1,N
4983,-0.06,N
4984,-0.14,N
4985,-0.14,N
4986,-0.14,N
4987,-0.1,N
4988,-0.1,N
4989,-0.06,N
4990,-0.1,N
4991,-0.1,N
4992,-0.1,N
4993,-0.06,N
4994,-0.14,N
4995,-0.14,N
4996,-0.1,N
4997,-0.1,N
4998,-0.1,N
